WordId,Word,Degree,Frequency,DegBYFreq
911,crucial,6.000000,1.000000,6.000000
912,observation,9.000000,3.000000,3.000000
913,suit,14.000000,5.000000,2.800000
914,bit,13.000000,7.000000,1.857143
915,big,45.000000,17.000000,2.647059
916,tips,4.000000,2.000000,2.000000
917,paul,28.000000,11.000000,2.545455
918,ryan,43.000000,18.000000,2.388889
919,speaker,2.000000,1.000000,2.000000
920,word,36.000000,22.000000,1.636364
921,#teamromney,26.000000,6.000000,4.333333
924,crush,12.000000,4.000000,3.000000
925,tried,18.000000,5.000000,3.600000
926,investing,11.000000,6.000000,1.833333
927,alternative,8.000000,3.000000,2.666667
928,worked,9.000000,6.000000,1.500000
932,dog,20.000000,7.000000,2.857143
933,oh,86.000000,42.000000,2.047619
934,boy,21.000000,10.000000,2.100000
935,boring,4.000000,4.000000,1.000000
937,dubya,3.000000,2.000000,1.500000
938,waiting,14.000000,8.000000,1.750000
941,saturday,2.000000,1.000000,2.000000
942,night,19.000000,9.000000,2.111111
943,hated,6.000000,3.000000,2.000000
944,mexico,1.000000,1.000000,1.000000
945,ball,6.000000,4.000000,1.500000
946,suggest,5.000000,3.000000,1.666667
947,pushing,5.000000,3.000000,1.666667
948,play,42.000000,16.000000,2.625000
949,button,5.000000,2.000000,2.500000
950,whenever,10.000000,5.000000,2.000000
951,asked,31.000000,16.000000,1.937500
952,tha,14.000000,4.000000,3.500000
953,rest,3.000000,2.000000,1.500000
955,coo,2.000000,1.000000,2.000000
956,wit,31.000000,7.000000,4.428571
957,strong,8.000000,4.000000,2.000000
958,mention,9.000000,5.000000,1.800000
959,sympathetic,2.000000,1.000000,2.000000
960,pro,4.000000,1.000000,4.000000
962,may,22.000000,15.000000,1.466667
963,touching,1.000000,1.000000,1.000000
965,threatening,4.000000,2.000000,2.000000
966,violence,3.000000,1.000000,3.000000
967,crack,67.000000,43.000000,1.558140
968,china,130.000000,81.000000,1.604938
969,cheat,26.000000,16.000000,1.625000
971,base,1.000000,1.000000,1.000000
972,explain,10.000000,6.000000,1.666667
973,connection,4.000000,3.000000,1.333333
974,hans,4.000000,2.000000,2.000000
975,gruber,4.000000,2.000000,2.000000
976,events,2.000000,2.000000,1.000000
977,nakatomi,4.000000,2.000000,2.000000
978,tower,4.000000,2.000000,2.000000
979,dear,10.000000,4.000000,2.500000
981,longer,6.000000,4.000000,1.500000
982,fix,14.000000,10.000000,1.400000
983,ok,10.000000,10.000000,1.000000
984,mess,5.000000,4.000000,1.250000
985,everyone,71.000000,33.000000,2.151515
986,die,10.000000,6.000000,1.666667
987,becomes,57.000000,15.000000,3.800000
989,leader,3.000000,3.000000,1.000000
990,fantastic,9.000000,3.000000,3.000000
992,gloves,3.000000,3.000000,1.000000
993,jugular,1.000000,1.000000,1.000000
994,mud,4.000000,3.000000,1.333333
996,growing,15.000000,5.000000,3.000000
999,presidency,4.000000,3.000000,1.333333
1000,hear,112.000000,57.000000,1.964912
1001,shot,15.000000,15.000000,1.000000
1002,wanna,124.000000,42.000000,2.952381
1005,serious,34.000000,11.000000,3.090909
1006,cold,7.000000,4.000000,1.750000
1007,nose,9.000000,6.000000,1.500000
1008,voice,91.000000,36.000000,2.527778
1009,scratchy,3.000000,1.000000,3.000000
1010,mitt's,27.000000,11.000000,2.454545
1011,detailed,2.000000,2.000000,1.000000
1014,unrealistic,1.000000,1.000000,1.000000
1016,wait,56.000000,39.000000,1.435897
1017,feeding,4.000000,3.000000,1.333333
1018,hot,2.000000,1.000000,2.000000
1019,soup,2.000000,1.000000,2.000000
1020,rise,11.000000,8.000000,1.375000
1021,short,5.000000,2.000000,2.500000
1022,foreclosure,5.000000,3.000000,1.666667
1023,block,4.000000,3.000000,1.333333
1025,#romney's,14.000000,4.000000,3.500000
1026,ain't,97.000000,32.000000,3.031250
1028,lefty,2.000000,1.000000,2.000000
1030,expensive,3.000000,2.000000,1.500000
1031,ironic,5.000000,3.000000,1.666667
1032,spending,30.000000,13.000000,2.307692
1035,putting,2.000000,1.000000,2.000000
1036,weeks,2.000000,1.000000,2.000000
1037,dirty,10.000000,3.000000,3.333333
1040,pick,7.000000,5.000000,1.400000
1041,office,24.000000,15.000000,1.600000
1042,mccain,11.000000,6.000000,1.833333
1043,neck,5.000000,2.000000,2.500000
1044,according,4.000000,4.000000,1.000000
1045,supposed,16.000000,12.000000,1.333333
1046,drunk,21.000000,9.000000,2.333333
1047,introduction,5.000000,2.000000,2.500000
1049,agencies,1.000000,1.000000,1.000000
1050,halting,4.000000,1.000000,4.000000
1051,production,35.000000,10.000000,3.500000
1052,fist,4.000000,1.000000,4.000000
1054,major,20.000000,9.000000,2.222222
1055,shouting,2.000000,1.000000,2.000000
1056,thank,5.000000,4.000000,1.250000
1057,discussing,6.000000,2.000000,3.000000
1058,pivoting,1.000000,1.000000,1.000000
1059,tactic,2.000000,1.000000,2.000000
1060,definitely,8.000000,4.000000,2.000000
1061,bottom,6.000000,5.000000,1.200000
1063,took,34.000000,13.000000,2.615385
1064,paid,15.000000,7.000000,2.142857
1065,less,15.000000,7.000000,2.142857
1066,#p2,3.000000,1.000000,3.000000
1070,telling,16.000000,6.000000,2.666667
1071,front,1.000000,1.000000,1.000000
1073,entire,2.000000,1.000000,2.000000
1075,ipad,2.000000,1.000000,2.000000
1080,cute,8.000000,6.000000,1.333333
1081,determined,2.000000,1.000000,2.000000
1083,tonight's,30.000000,14.000000,2.142857
1084,#nobama,8.000000,5.000000,1.600000
1085,opens,2.000000,1.000000,2.000000
1087,failing,3.000000,2.000000,1.500000
1089,pump,2.000000,1.000000,2.000000
1090,itty,3.000000,1.000000,3.000000
1091,bitty,3.000000,1.000000,3.000000
1092,steps,10.000000,3.000000,3.333333
1093,annoys,13.000000,4.000000,3.250000
1094,body,33.000000,11.000000,3.000000
1095,language,37.000000,10.000000,3.700000
1096,counts,3.000000,1.000000,3.000000
1097,states,6.000000,3.000000,2.000000
1098,blue,38.000000,12.000000,3.166667
1099,state,1.000000,1.000000,1.000000
1102,happen,6.000000,4.000000,1.500000
1103,guns,1.000000,1.000000,1.000000
1104,bigger,6.000000,2.000000,3.000000
1105,military,10.000000,4.000000,2.500000
1107,tired,2.000000,2.000000,1.000000
1108,seeing,11.000000,6.000000,1.833333
1109,guy,96.000000,54.000000,1.777778
1110,drive,6.000000,4.000000,1.500000
1112,difference,9.000000,8.000000,1.125000
1114,channel,10.000000,7.000000,1.428571
1115,canada,10.000000,7.000000,1.428571
1116,used,23.000000,12.000000,1.916667
1117,bore,1.000000,1.000000,1.000000
1119,interest,7.000000,5.000000,1.400000
1121,showing,16.000000,9.000000,1.777778
1122,hands,37.000000,16.000000,2.312500
1124,football,4.000000,1.000000,4.000000
1125,q1,4.000000,2.000000,2.000000
1126,creation,18.000000,6.000000,3.000000
1127,goes,38.000000,11.000000,3.454545
1133,studying,3.000000,1.000000,3.000000
1135,fb,8.000000,5.000000,1.600000
1136,posts,6.000000,3.000000,2.000000
1137,follow,14.000000,9.000000,1.555556
1143,beer,2.000000,1.000000,2.000000
1144,cuck,3.000000,1.000000,3.000000
1145,alec,4.000000,1.000000,4.000000
1146,baldwin,4.000000,1.000000,4.000000
1147,spider,1.000000,1.000000,1.000000
1148,diorama,1.000000,1.000000,1.000000
1150,former,8.000000,3.000000,2.666667
1151,polysci,4.000000,1.000000,4.000000
1152,psyched,1.000000,1.000000,1.000000
1153,palm,1.000000,1.000000,1.000000
1154,gestures,6.000000,4.000000,1.500000
1155,excellent,10.000000,4.000000,2.500000
1156,credible,1.000000,1.000000,1.000000
1157,warms,1.000000,1.000000,1.000000
1158,#denver,3.000000,1.000000,3.000000
1167,romeny,10.000000,4.000000,2.500000
1170,ouch,1.000000,1.000000,1.000000
1171,truth,3.000000,1.000000,3.000000
1172,hurts,3.000000,1.000000,3.000000
1174,immense,4.000000,1.000000,4.000000
1175,swag,14.000000,6.000000,2.333333
1176,walked,17.000000,7.000000,2.428571
1177,cry,1.000000,1.000000,1.000000
1179,usual,6.000000,4.000000,1.500000
1180,thru,3.000000,1.000000,3.000000
1181,basic,10.000000,4.000000,2.500000
1183,pda,1.000000,1.000000,1.000000
1184,whoopin,4.000000,2.000000,2.000000
1185,chicago,1.000000,1.000000,1.000000
1187,w,55.000000,17.000000,3.235294
1190,rate,1.000000,1.000000,1.000000
1192,largest,2.000000,1.000000,2.000000
1194,areas,2.000000,2.000000,1.000000
1195,nation,2.000000,1.000000,2.000000
1196,sad,11.000000,7.000000,1.571429
1199,whole,42.000000,16.000000,2.625000
1200,ralph,2.000000,1.000000,2.000000
1201,lauren,2.000000,1.000000,2.000000
1202,chances,4.000000,3.000000,1.333333
1203,spend,14.000000,7.000000,2.000000
1204,plans,11.000000,7.000000,1.571429
1205,ah,8.000000,4.000000,2.000000
1207,breathing,4.000000,2.000000,2.000000
1208,calmer,2.000000,1.000000,2.000000
1209,listening,37.000000,23.000000,1.608696
1210,mom,14.000000,8.000000,1.750000
1211,sleeping,2.000000,1.000000,2.000000
1212,started,36.000000,13.000000,2.769231
1213,interested,9.000000,8.000000,1.125000
1214,mtv,27.000000,4.000000,6.750000
1215,hosts,27.000000,4.000000,6.750000
1216,check,43.000000,13.000000,3.307692
1217,du,3.000000,1.000000,3.000000
1220,double,12.000000,6.000000,2.000000
1222,#forward,7.000000,3.000000,2.333333
1225,taken,6.000000,5.000000,1.200000
1228,jooooooke,2.000000,1.000000,2.000000
1229,screen,36.000000,18.000000,2.000000
1231,figure,9.000000,4.000000,2.250000
1232,everything,81.000000,30.000000,2.700000
1233,smack,16.000000,6.000000,2.666667
1234,elected,7.000000,2.000000,3.500000
1235,cause,65.000000,23.000000,2.826087
1236,powerful,6.000000,2.000000,3.000000
1237,b,28.000000,12.000000,2.333333
1238,ice,8.000000,3.000000,2.666667
1239,breaking,80.000000,16.000000,5.000000
1240,na,8.000000,5.000000,1.600000
1241,calling,7.000000,5.000000,1.400000
1242,bs,10.000000,8.000000,1.250000
1243,dumping,2.000000,1.000000,2.000000
1244,costs,2.000000,1.000000,2.000000
1245,middleclass,6.000000,3.000000,2.000000
1246,central,14.000000,5.000000,2.800000
1248,deficit,31.000000,19.000000,1.631579
1249,change,26.000000,18.000000,1.444444
1250,code,24.000000,10.000000,2.400000
1263,nixon,6.000000,3.000000,2.000000
1264,jfk,3.000000,3.000000,1.000000
1267,sec,11.000000,4.000000,2.750000
1268,handsome,15.000000,8.000000,1.875000
1269,#forwardnotback,5.000000,2.000000,2.500000
1270,understand,31.000000,20.000000,1.550000
1271,billions,4.000000,3.000000,1.333333
1272,god,23.000000,14.000000,1.642857
1273,xbox,1.000000,1.000000,1.000000
1274,holy,23.000000,6.000000,3.833333
1275,killed,20.000000,6.000000,3.333333
1281,story,8.000000,4.000000,2.000000
1283,undecided,1.000000,1.000000,1.000000
1284,respond,6.000000,4.000000,1.500000
1286,specifics,23.000000,9.000000,2.555556
1288,manufacturing,5.000000,3.000000,1.666667
1289,majority,6.000000,4.000000,1.500000
1290,count,8.000000,5.000000,1.600000
1291,blames,5.000000,2.000000,2.500000
1292,predecessor,1.000000,1.000000,1.000000
1293,answering,16.000000,6.000000,2.666667
1294,personal,21.000000,9.000000,2.333333
1295,lazy,15.000000,7.000000,2.142857
1296,bitches,32.000000,13.000000,2.461538
1311,creates,22.000000,8.000000,2.750000
1315,claims,9.000000,4.000000,2.250000
1316,independance,3.000000,1.000000,3.000000
1317,independant,2.000000,1.000000,2.000000
1318,sm,12.000000,2.000000,6.000000
1320,wow,12.000000,7.000000,1.714286
1322,voted,6.000000,3.000000,2.000000
1323,stafford,3.000000,1.000000,3.000000
1324,act,19.000000,6.000000,3.166667
1327,amazing,1.000000,1.000000,1.000000
1329,paper,3.000000,1.000000,3.000000
1331,fighting,7.000000,3.000000,2.333333
1332,pretty,41.000000,13.000000,3.153846
1333,selling,14.000000,4.000000,3.500000
1334,delivers,1.000000,1.000000,1.000000
1339,head,41.000000,18.000000,2.277778
1343,sense,2.000000,1.000000,2.000000
1344,described,1.000000,1.000000,1.000000
1345,educate,6.000000,4.000000,1.500000
1347,fucked,20.000000,10.000000,2.000000
1348,supporters,5.000000,3.000000,1.666667
1349,#thestruggle,1.000000,1.000000,1.000000
1350,basketball,5.000000,2.000000,2.500000
1353,issue,1.000000,1.000000,1.000000
1355,fox,81.000000,17.000000,4.764706
1356,#lies,4.000000,1.000000,4.000000
1357,#sobstories,4.000000,1.000000,4.000000
1358,smh,16.000000,6.000000,2.666667
1364,human,3.000000,2.000000,1.500000
1367,eating,2.000000,2.000000,1.000000
1368,grin,1.000000,1.000000,1.000000
1369,resting,4.000000,1.000000,4.000000
1370,condescending,8.000000,3.000000,2.666667
1371,smile,30.000000,13.000000,2.307692
1377,sleep,5.000000,4.000000,1.250000
1379,la,1.000000,1.000000,1.000000
1381,choice,9.000000,4.000000,2.250000
1382,community,15.000000,6.000000,2.500000
1383,lies,27.000000,15.000000,1.800000
1387,businesses,105.000000,37.000000,2.837838
1388,wind,17.000000,11.000000,1.545455
1389,wars,3.000000,2.000000,1.500000
1390,infrastructure,1.000000,1.000000,1.000000
1396,wear,1.000000,1.000000,1.000000
1397,romneys,11.000000,3.000000,3.666667
1398,moving,14.000000,10.000000,1.400000
1400,ap,2.000000,1.000000,2.000000
1401,history,11.000000,6.000000,1.833333
1406,repeat,29.000000,6.000000,4.833333
1413,grow,10.000000,5.000000,2.000000
1414,everyonefrom,1.000000,1.000000,1.000000
1415,outand,2.000000,1.000000,2.000000
1416,pre,1.000000,1.000000,1.000000
1417,accountants,3.000000,1.000000,3.000000
1418,loop,3.000000,1.000000,3.000000
1419,holes,3.000000,1.000000,3.000000
1421,#gop,6.000000,2.000000,3.000000
1423,meant,6.000000,3.000000,2.000000
1424,fire,17.000000,10.000000,1.700000
1425,wtf,8.000000,6.000000,1.333333
1426,trade,54.000000,32.000000,1.687500
1427,free,26.000000,8.000000,3.250000
1428,balance,19.000000,10.000000,1.900000
1429,budget,53.000000,25.000000,2.120000
1430,freedom,3.000000,2.000000,1.500000
1431,blood,2.000000,1.000000,2.000000
1432,goddam,1.000000,1.000000,1.000000
1433,pussyfoot,1.000000,1.000000,1.000000
1434,asshole,24.000000,13.000000,1.846154
1435,tear,10.000000,5.000000,2.000000
1436,administration,1.000000,1.000000,1.000000
1437,numbered,2.000000,1.000000,2.000000
1438,list,14.000000,8.000000,1.750000
1439,fired,13.000000,3.000000,4.333333
1440,#politics,1.000000,1.000000,1.000000
1442,form,7.000000,2.000000,3.500000
1445,audience,5.000000,3.000000,1.666667
1446,level,6.000000,2.000000,3.000000
1447,rah,1.000000,1.000000,1.000000
1448,clue,3.000000,3.000000,1.000000
1449,gobble,1.000000,1.000000,1.000000
1450,soot,1.000000,1.000000,1.000000
1451,send,23.000000,8.000000,2.875000
1454,rules,1.000000,1.000000,1.000000
1460,puked,2.000000,2.000000,1.000000
1461,opened,14.000000,5.000000,2.800000
1463,likable,1.000000,1.000000,1.000000
1464,stories,2.000000,1.000000,2.000000
1465,parts,19.000000,7.000000,2.714286
1466,skills,19.000000,12.000000,1.583333
1467,bus,4.000000,3.000000,1.333333
1468,continues,1.000000,1.000000,1.000000
1469,avoid,10.000000,6.000000,1.666667
1475,soo,7.000000,2.000000,3.500000
1477,everybody,12.000000,5.000000,2.400000
1478,aint,67.000000,23.000000,2.913043
1479,nowheres,3.000000,1.000000,3.000000
1480,studden,1.000000,1.000000,1.000000
1481,til,14.000000,4.000000,3.500000
1482,nooow,1.000000,1.000000,1.000000
1484,magic,7.000000,3.000000,2.333333
1485,underwear,5.000000,2.000000,2.500000
1486,old,75.000000,30.000000,2.500000
1487,lawnmower,2.000000,1.000000,2.000000
1488,gears,3.000000,2.000000,1.500000
1489,spew,1.000000,1.000000,1.000000
1490,horse,5.000000,3.000000,1.666667
1491,reputations,1.000000,1.000000,1.000000
1492,sherry,1.000000,1.000000,1.000000
1494,viewing,3.000000,3.000000,1.000000
1495,literally,18.000000,7.000000,2.571429
1496,bo,11.000000,4.000000,2.750000
1499,balanced,30.000000,13.000000,2.307692
1505,games,6.000000,2.000000,3.000000
1507,ken,4.000000,2.000000,2.000000
1508,doll,4.000000,2.000000,2.000000
1510,lot,29.000000,24.000000,1.208333
1511,platitudes,4.000000,2.000000,2.000000
1515,remarks,11.000000,4.000000,2.750000
1519,finna,4.000000,2.000000,2.000000
1520,lady,3.000000,1.000000,3.000000
1522,everytime,10.000000,4.000000,2.500000
1524,internet,9.000000,3.000000,3.000000
1527,excited,5.000000,5.000000,1.000000
1532,jigging,1.000000,1.000000,1.000000
1534,thoughts,14.000000,4.000000,3.500000
1536,boutta,2.000000,1.000000,2.000000
1537,rip,3.000000,2.000000,1.500000
1538,niggas,22.000000,7.000000,3.142857
1540,standing,8.000000,4.000000,2.000000
1541,floor,5.000000,3.000000,1.666667
1542,sitting,12.000000,4.000000,3.000000
1543,room,14.000000,6.000000,2.333333
1544,thinks,40.000000,15.000000,2.666667
1545,sexy,12.000000,7.000000,1.714286
1546,keeps,27.000000,11.000000,2.454545
1547,efficient,5.000000,1.000000,5.000000
1548,refuses,5.000000,1.000000,5.000000
1549,drill,2.000000,2.000000,1.000000
1550,large,9.000000,4.000000,2.250000
1551,corporations,23.000000,13.000000,1.769231
1552,conglomerates,1.000000,1.000000,1.000000
1553,wwii,1.000000,1.000000,1.000000
1554,left,4.000000,2.000000,2.000000
1555,smartest,3.000000,2.000000,1.500000
1556,shaky,4.000000,1.000000,4.000000
1557,public,7.000000,4.000000,1.750000
1558,nervous,26.000000,12.000000,2.166667
1559,petty,1.000000,1.000000,1.000000
1560,defensive,3.000000,2.000000,1.500000
1563,bowl,3.000000,2.000000,1.500000
1565,#president,9.000000,2.000000,4.500000
1566,topics,3.000000,2.000000,1.500000
1567,natt,4.000000,1.000000,4.000000
1568,ion,9.000000,4.000000,2.250000
1569,poorer,10.000000,7.000000,1.428571
1571,lmfao,14.000000,10.000000,1.400000
1573,strobing,6.000000,6.000000,1.000000
1575,gaffe,15.000000,7.000000,2.142857
1577,add,7.000000,5.000000,1.400000
1585,smug,13.000000,6.000000,2.166667
1586,analysts,3.000000,1.000000,3.000000
1587,tweet,14.000000,9.000000,1.555556
1589,constipated,11.000000,3.000000,3.666667
1590,professional,4.000000,3.000000,1.333333
1591,chance,11.000000,7.000000,1.571429
1592,becoming,1.000000,1.000000,1.000000
1593,latin,38.000000,17.000000,2.235294
1594,build,4.000000,2.000000,2.000000
1595,champion,53.000000,15.000000,3.533333
1597,defense,1.000000,1.000000,1.000000
1598,record,23.000000,9.000000,2.555556
1600,sucking,3.000000,2.000000,1.500000
1602,sips,1.000000,1.000000,1.000000
1603,sake,3.000000,2.000000,1.500000
1604,cuz,28.000000,12.000000,2.333333
1610,ol,15.000000,3.000000,5.000000
1611,quoting,8.000000,1.000000,8.000000
1612,commercials,13.000000,4.000000,3.250000
1613,hes,41.000000,13.000000,3.153846
1614,imagination,2.000000,2.000000,1.000000
1615,crying,3.000000,2.000000,1.500000
1616,remember,22.000000,16.000000,1.375000
1621,sit,30.000000,15.000000,2.000000
1627,haymaker,1.000000,1.000000,1.000000
1628,obam,1.000000,1.000000,1.000000
1630,edu,2.000000,2.000000,1.000000
1631,training,24.000000,16.000000,1.500000
1634,speaks,33.000000,12.000000,2.750000
1635,sneaky,15.000000,4.000000,3.750000
1636,snake,9.000000,3.000000,3.000000
1644,became,19.000000,8.000000,2.375000
1645,irrelevant,1.000000,1.000000,1.000000
1646,moderator,1.000000,1.000000,1.000000
1647,um,8.000000,7.000000,1.142857
1649,supremacy,6.000000,2.000000,3.000000
1650,laid,4.000000,1.000000,4.000000
1651,high,5.000000,2.000000,2.500000
1656,enjoying,5.000000,2.000000,2.500000
1660,staring,15.000000,7.000000,2.142857
1661,soul,5.000000,3.000000,1.666667
1663,west,10.000000,4.000000,2.500000
1664,silent,4.000000,2.000000,2.000000
1665,retorts,3.000000,1.000000,3.000000
1666,honey,2.000000,1.000000,2.000000
1667,bun,2.000000,1.000000,2.000000
1668,resident,2.000000,1.000000,2.000000
1669,impressed,3.000000,3.000000,1.000000
1670,lookin,27.000000,8.000000,3.375000
1671,fine,12.000000,5.000000,2.400000
1672,lime,3.000000,2.000000,1.500000
1673,mm,2.000000,1.000000,2.000000
1674,excuse,11.000000,8.000000,1.375000
1675,movements,2.000000,1.000000,2.000000
1676,motherfuuuuuuuuuckkkk,1.000000,1.000000,1.000000
1677,booty,2.000000,1.000000,2.000000
1679,female,3.000000,1.000000,3.000000
1681,numbers,1.000000,1.000000,1.000000
1682,laugh,32.000000,23.000000,1.391304
1686,boost,16.000000,5.000000,3.200000
1688,role,2.000000,1.000000,2.000000
1690,supported,3.000000,1.000000,3.000000
1691,supporting,1.000000,1.000000,1.000000
1697,disagree,5.000000,4.000000,1.250000
1699,marry,5.000000,5.000000,1.000000
1700,day,18.000000,11.000000,1.636364
1702,met,12.000000,6.000000,2.000000
1703,barry,11.000000,5.000000,2.200000
1704,preaching,1.000000,1.000000,1.000000
1705,heard,24.000000,15.000000,1.600000
1706,yeah,40.000000,22.000000,1.818182
1708,outsource,6.000000,4.000000,1.500000
1713,policies,16.000000,8.000000,2.000000
1714,later,1.000000,1.000000,1.000000
1715,went,22.000000,7.000000,3.142857
1717,botox,10.000000,5.000000,2.000000
1720,needed,5.000000,2.000000,2.500000
1721,declare,2.000000,2.000000,1.000000
1722,clown,9.000000,4.000000,2.250000
1723,bro,10.000000,5.000000,2.000000
1725,phone,2.000000,1.000000,2.000000
1727,investment,3.000000,2.000000,1.500000
1729,automotive,2.000000,1.000000,2.000000
1730,muffler,2.000000,1.000000,2.000000
1732,lagging,1.000000,1.000000,1.000000
1733,jokes,19.000000,8.000000,2.375000
1735,mercy,2.000000,1.000000,2.000000
1736,remix,2.000000,1.000000,2.000000
1737,nicki,8.000000,4.000000,2.000000
1741,incentives,4.000000,2.000000,2.000000
1744,smerk,2.000000,2.000000,1.000000
1758,soooo,10.000000,3.000000,3.333333
1759,chatting,2.000000,2.000000,1.000000
1762,bush,58.000000,22.000000,2.636364
1763,idiots,8.000000,4.000000,2.000000
1764,screwed,8.000000,7.000000,1.142857
1767,fit,7.000000,3.000000,2.333333
1768,wasted,5.000000,2.000000,2.500000
1769,seconds,19.000000,8.000000,2.375000
1770,broaden,1.000000,1.000000,1.000000
1771,appeal,4.000000,3.000000,1.333333
1773,dodgeball,1.000000,1.000000,1.000000
1774,winner,70.000000,19.000000,3.684211
1775,p,4.000000,3.000000,1.333333
1776,wealthy,19.000000,13.000000,1.461538
1777,pays,4.000000,2.000000,2.000000
1779,catch,1.000000,1.000000,1.000000
1780,phrase,3.000000,2.000000,1.500000
1781,surprised,3.000000,2.000000,1.500000
1782,noticed,8.000000,5.000000,1.600000
1783,mother,9.000000,4.000000,2.250000
1784,crazy,17.000000,8.000000,2.125000
1785,increase,16.000000,8.000000,2.000000
1787,goal,6.000000,2.000000,3.000000
1789,al,12.000000,4.000000,3.000000
1791,patty,2.000000,1.000000,2.000000
1792,culhane,2.000000,1.000000,2.000000
1793,reporting,1.000000,1.000000,1.000000
1794,democrats,12.000000,5.000000,2.400000
1795,worried,7.000000,4.000000,1.750000
1796,sounding,9.000000,3.000000,3.000000
1797,owner,6.000000,2.000000,3.000000
1798,massachusetts,5.000000,3.000000,1.666667
1799,belongs,4.000000,3.000000,1.333333
1800,men,9.000000,3.000000,3.000000
1801,coloring,4.000000,1.000000,4.000000
1802,commercial,11.000000,4.000000,2.750000
1803,picture,2.000000,2.000000,1.000000
1806,spirit,7.000000,2.000000,3.500000
1807,pot,1.000000,1.000000,1.000000
1808,cheese,10.000000,4.000000,2.500000
1809,sandwich,4.000000,2.000000,2.000000
1811,numbering,2.000000,1.000000,2.000000
1812,ears,2.000000,1.000000,2.000000
1813,checked,3.000000,2.000000,1.500000
1814,afford,15.000000,12.000000,1.250000
1815,healthcare,3.000000,1.000000,3.000000
1816,glad,15.000000,10.000000,1.500000
1817,correct,7.000000,2.000000,3.500000
1818,shade,9.000000,5.000000,1.800000
1819,maybelline,3.000000,1.000000,3.000000
1820,makeup,21.000000,5.000000,4.200000
1821,sideburns,5.000000,2.000000,2.500000
1822,crisp,2.000000,2.000000,1.000000
1824,schooling,3.000000,1.000000,3.000000
1825,gone,35.000000,14.000000,2.500000
1826,bain,24.000000,10.000000,2.400000
1827,#cnndebate,3.000000,1.000000,3.000000
1828,shaking,27.000000,12.000000,2.250000
1829,smiles,6.000000,3.000000,2.000000
1834,eliminate,2.000000,2.000000,1.000000
1835,millionaires,3.000000,3.000000,1.000000
1836,made,79.000000,27.000000,2.925926
1844,deny,3.000000,1.000000,3.000000
1845,sweet,14.000000,4.000000,3.500000
1846,spot,2.000000,1.000000,2.000000
1849,forced,3.000000,1.000000,3.000000
1850,expression,18.000000,4.000000,4.500000
1851,empathy,9.000000,3.000000,3.000000
1852,losing,9.000000,5.000000,1.800000
1853,suicides,2.000000,1.000000,2.000000
1854,listen,26.000000,17.000000,1.529412
1857,rule,16.000000,4.000000,4.000000
1858,drink,15.000000,13.000000,1.153846
1860,math,3.000000,2.000000,1.500000
1866,questions,27.000000,13.000000,2.076923
1869,clinton,5.000000,2.000000,2.500000
1870,surreal,5.000000,1.000000,5.000000
1871,speak,40.000000,14.000000,2.857143
1873,prepared,6.000000,2.000000,3.000000
1874,sensitive,2.000000,1.000000,2.000000
1875,getcha,2.000000,1.000000,2.000000
1879,stuff,23.000000,11.000000,2.090909
1880,sick,8.000000,4.000000,2.000000
1881,punch,21.000000,15.000000,1.400000
1882,television,4.000000,4.000000,1.000000
1885,unemployed,8.000000,3.000000,2.666667
1886,borrow,11.000000,5.000000,2.200000
1888,examples,2.000000,1.000000,2.000000
1894,mic,4.000000,3.000000,1.333333
1895,though,64.000000,26.000000,2.461538
1896,hammer,3.000000,1.000000,3.000000
1897,warfare,9.000000,3.000000,3.000000
1898,offense,2.000000,2.000000,1.000000
1900,robot,2.000000,1.000000,2.000000
1902,declares,66.000000,10.000000,6.600000
1903,tl,19.000000,11.000000,1.727273
1904,igorant,2.000000,1.000000,2.000000
1905,respect,8.000000,5.000000,1.600000
1906,half,20.000000,11.000000,1.818182
1907,none,17.000000,9.000000,1.888889
1910,terrible,3.000000,2.000000,1.500000
1915,trending,4.000000,1.000000,4.000000
1919,remain,4.000000,2.000000,2.000000
1920,impartial,2.000000,1.000000,2.000000
1922,bull,2.000000,1.000000,2.000000
1925,lower,28.000000,14.000000,2.000000
1926,corp,4.000000,1.000000,4.000000
1928,rates,9.000000,3.000000,3.000000
1929,yrs,10.000000,6.000000,1.666667
1931,quit,16.000000,6.000000,2.666667
1932,yo,35.000000,12.000000,2.916667
1933,lying,57.000000,21.000000,2.714286
1934,purpose,3.000000,2.000000,1.500000
1937,microphone,1.000000,1.000000,1.000000
1938,abc,13.000000,7.000000,1.857143
1939,stream,16.000000,7.000000,2.285714
1940,obnoxious,4.000000,2.000000,2.000000
1943,shorter,17.000000,5.000000,3.400000
1944,solyndra,26.000000,11.000000,2.363636
1945,deals,3.000000,1.000000,3.000000
1946,grey,15.000000,6.000000,2.500000
1947,stressing,7.000000,3.000000,2.333333
1948,protect,3.000000,3.000000,1.000000
1949,stacks,1.000000,1.000000,1.000000
1950,villian,1.000000,1.000000,1.000000
1951,batman,4.000000,3.000000,1.333333
1952,pimp,9.000000,6.000000,1.500000
1953,pussy,14.000000,6.000000,2.333333
1954,caught,11.000000,4.000000,2.750000
1955,#conspiracy,2.000000,1.000000,2.000000
1956,alreddy,1.000000,1.000000,1.000000
1957,worry,3.000000,3.000000,1.000000
1958,humor,1.000000,1.000000,1.000000
1959,shyt,5.000000,3.000000,1.666667
1962,focused,2.000000,2.000000,1.000000
1966,drones,4.000000,2.000000,2.000000
